sn,np,coating,bacteria,mdr,strain,np_synthesis,method,mic_np_µg_ml,concentration,zoi_np_mm,np_size_min_nm,np_size_max_nm,np_size_avg_nm,shape,time_set_hours,zeta_potential_mV,solvent_for_extract,temperature_for_extract_C,duration_preparing_extract_min,precursor_of_np,concentration_of_precursor_mM,hydrodynamic_diameter_nm,ph_during_synthesis,reference,doi,article_list,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
1495,Ag,0,Escherichia coli,0,ATCC 25922,Green synthesis using Pimpinella anisum,MBC,4,,,,,,spherical,24.0,,water (distilled),25.0,1440.0,AgNO3,1.0,65.4,9.0,https://pubs.rsc.org/en/content/articlelanding/2023/ma/d3ma00089c,10.1039/d3ma00089c,181,Materials Advances,Royal Society of Chemistry (RSC),2023,"Bioinspired green-synthesized silver nanoparticles: <i>in vitro</i> physicochemical, antibacterial, biofilm inhibitory, genotoxicity, antidiabetic, antioxidant, and anticoagulant performance",True,True,gold,181_d3ma00089c.pdf,1,data/pdfs/pdf_seltox/181_d3ma00089c.pdf,True
1618,Ag,0,Hafnia alvei,0,,Green synthesis using Phyllanthus emblica,MIC,0.25,,,,,15.3,,24.0,-24.3,ethanol,,4320.0,AgNO3,10.0,,7.4,https://pubs.rsc.org/en/content/articlelanding/2024/pm/d3pm00077j,10.1039/d3pm00077j,189,RSC Pharmaceutics,Royal Society of Chemistry (RSC),2024,Green synthesis of silver nanoparticles using <i>Phyllanthus emblica</i> extract: investigation of antibacterial activity and biocompatibility <i>in vivo</i>,True,True,gold,189_d3pm00077j.pdf,1,data/pdfs/pdf_seltox/189_d3pm00077j.pdf,True
1619,Ag,0,Vibrio cholerae,0,,Green synthesis using Phyllanthus emblica,MIC,0.25,,,,,20.1,,24.0,-24.3,ethanol,,4320.0,AgNO3,10.0,,10.0,https://pubs.rsc.org/en/content/articlelanding/2024/pm/d3pm00077j,10.1039/d3pm00077j,189,RSC Pharmaceutics,Royal Society of Chemistry (RSC),2024,Green synthesis of silver nanoparticles using <i>Phyllanthus emblica</i> extract: investigation of antibacterial activity and biocompatibility <i>in vivo</i>,True,True,gold,189_d3pm00077j.pdf,1,data/pdfs/pdf_seltox/189_d3pm00077j.pdf,True
1620,Ag,0,Staphylococcus aureus,0,,Green synthesis using Phyllanthus emblica,MIC,0.125,,,,,20.1,,24.0,-24.3,ethanol,,4320.0,AgNO3,10.0,,10.0,https://pubs.rsc.org/en/content/articlelanding/2024/pm/d3pm00077j,10.1039/d3pm00077j,189,RSC Pharmaceutics,Royal Society of Chemistry (RSC),2024,Green synthesis of silver nanoparticles using <i>Phyllanthus emblica</i> extract: investigation of antibacterial activity and biocompatibility <i>in vivo</i>,True,True,gold,189_d3pm00077j.pdf,1,data/pdfs/pdf_seltox/189_d3pm00077j.pdf,True
1621,Ag,0,Pseudomonas aeruginosa,0,CCT 147,Green synthesis using fungal filtrate,MIC,0.84,,,15.73,25.89,20.81,spherical,24.0,-26.8,water (deionized),28.0,4320.0,AgNO3,1.0,56.43,4.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07733k,10.1039/d3ra07733k,110,RSC Advances,Royal Society of Chemistry (RSC),2024,Biogenic silver nanoparticles' antibacterial activity and cytotoxicity on human hepatocarcinoma cells (Huh-7),True,True,gold,110_d3ra07733k.pdf,1,data/pdfs/pdf_seltox/110_d3ra07733k.pdf,True
1622,Ag,0,Staphylococcus aureus,0,CCT1485,Green synthesis using fungal filtrate,MIC,1.68,,,15.73,25.89,20.81,spherical,24.0,-26.8,water (deionized),28.0,4320.0,AgNO3,1.0,56.43,4.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07733k,10.1039/d3ra07733k,110,RSC Advances,Royal Society of Chemistry (RSC),2024,Biogenic silver nanoparticles' antibacterial activity and cytotoxicity on human hepatocarcinoma cells (Huh-7),True,True,gold,110_d3ra07733k.pdf,1,data/pdfs/pdf_seltox/110_d3ra07733k.pdf,True
1623,Ag,0,Escherichia coli,0,CCT1457,Green synthesis using fungal filtrate,MIC,0.84,,,15.73,25.89,20.81,spherical,24.0,-26.8,water (deionized),28.0,4320.0,AgNO3,1.0,56.43,4.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07733k,10.1039/d3ra07733k,110,RSC Advances,Royal Society of Chemistry (RSC),2024,Biogenic silver nanoparticles' antibacterial activity and cytotoxicity on human hepatocarcinoma cells (Huh-7),True,True,gold,110_d3ra07733k.pdf,1,data/pdfs/pdf_seltox/110_d3ra07733k.pdf,True
1624,Ag,0,Enterococcus faecalis,0,CCT 1494,Green synthesis using fungal filtrate,MIC,1.68,,,15.73,25.89,20.81,spherical,24.0,-26.8,water (deionized),28.0,4320.0,AgNO3,1.0,56.43,4.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07733k,10.1039/d3ra07733k,110,RSC Advances,Royal Society of Chemistry (RSC),2024,Biogenic silver nanoparticles' antibacterial activity and cytotoxicity on human hepatocarcinoma cells (Huh-7),True,True,gold,110_d3ra07733k.pdf,1,data/pdfs/pdf_seltox/110_d3ra07733k.pdf,True
1694,Ag,0,Staphylococcus aureus,0,ATCC 29213,Green synthesis using Pelargonium sidoides,MIC,12,,,13.9,20.3,17.1,spherical,24.0,-30.0,ethanol,,,AgNO3,1.0,85.0,6.5,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d4ra04140b,10.1039/d4ra04140b,195,RSC Advances,Royal Society of Chemistry (RSC),2024,Enhancing the antimicrobial activity of silver nanoparticles against pathogenic bacteria by using <i>Pelargonium sidoides</i> DC extract in microwave assisted green synthesis,True,True,gold,195_d4ra04140b.pdf,1,data/pdfs/pdf_seltox/195_d4ra04140b.pdf,True
1695,Ag,0,Staphylococcus aureus,0,ATCC 29213,Green synthesis using Pelargonium sidoides,MBC,1.1,,,13.9,20.3,17.1,spherical,24.0,-30.0,ethanol,,,AgNO3,1.0,85.0,6.5,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d4ra04140b,10.1039/d4ra04140b,195,RSC Advances,Royal Society of Chemistry (RSC),2024,Enhancing the antimicrobial activity of silver nanoparticles against pathogenic bacteria by using <i>Pelargonium sidoides</i> DC extract in microwave assisted green synthesis,True,True,gold,195_d4ra04140b.pdf,1,data/pdfs/pdf_seltox/195_d4ra04140b.pdf,True
1696,Ag,0,Escherichia coli,0,ATCC 25922,Green synthesis using Pelargonium sidoides,MIC,71.4,,,13.9,20.3,17.1,spherical,24.0,-30.0,ethanol,,,AgNO3,1.0,85.0,6.5,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d4ra04140b,10.1039/d4ra04140b,195,RSC Advances,Royal Society of Chemistry (RSC),2024,Enhancing the antimicrobial activity of silver nanoparticles against pathogenic bacteria by using <i>Pelargonium sidoides</i> DC extract in microwave assisted green synthesis,True,True,gold,195_d4ra04140b.pdf,1,data/pdfs/pdf_seltox/195_d4ra04140b.pdf,True
1697,Ag,0,Escherichia coli,0,ATCC 25922,Green synthesis using Pelargonium sidoides,MBC,7,,,13.9,20.3,17.1,spherical,24.0,-30.0,ethanol,,,AgNO3,1.0,85.0,6.5,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d4ra04140b,10.1039/d4ra04140b,195,RSC Advances,Royal Society of Chemistry (RSC),2024,Enhancing the antimicrobial activity of silver nanoparticles against pathogenic bacteria by using <i>Pelargonium sidoides</i> DC extract in microwave assisted green synthesis,True,True,gold,195_d4ra04140b.pdf,1,data/pdfs/pdf_seltox/195_d4ra04140b.pdf,True
1698,Ag,0,Pseudomonas aeruginosa,0,ATCC 27853,Green synthesis using Pelargonium sidoides,MIC,17.1,,,13.9,20.3,17.1,spherical,24.0,-30.0,ethanol,,,AgNO3,1.0,85.0,6.5,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d4ra04140b,10.1039/d4ra04140b,195,RSC Advances,Royal Society of Chemistry (RSC),2024,Enhancing the antimicrobial activity of silver nanoparticles against pathogenic bacteria by using <i>Pelargonium sidoides</i> DC extract in microwave assisted green synthesis,True,True,gold,195_d4ra04140b.pdf,1,data/pdfs/pdf_seltox/195_d4ra04140b.pdf,True
1699,Ag,0,Pseudomonas aeruginosa,0,ATCC 27853,Green synthesis using Pelargonium sidoides,MBC,1.6,,,13.9,20.3,17.1,spherical,24.0,-30.0,ethanol,,,AgNO3,1.0,85.0,6.5,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d4ra04140b,10.1039/d4ra04140b,195,RSC Advances,Royal Society of Chemistry (RSC),2024,Enhancing the antimicrobial activity of silver nanoparticles against pathogenic bacteria by using <i>Pelargonium sidoides</i> DC extract in microwave assisted green synthesis,True,True,gold,195_d4ra04140b.pdf,1,data/pdfs/pdf_seltox/195_d4ra04140b.pdf,True
1700,Ag,0,Klebsiella pneumoniae,0,ATCC BAA-1705,Green synthesis using Pelargonium sidoides,MIC,0.85,,,13.9,20.3,17.1,spherical,24.0,-30.0,ethanol,,,AgNO3,1.0,85.0,6.5,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d4ra04140b,10.1039/d4ra04140b,195,RSC Advances,Royal Society of Chemistry (RSC),2024,Enhancing the antimicrobial activity of silver nanoparticles against pathogenic bacteria by using <i>Pelargonium sidoides</i> DC extract in microwave assisted green synthesis,True,True,gold,195_d4ra04140b.pdf,1,data/pdfs/pdf_seltox/195_d4ra04140b.pdf,True
1701,Ag,0,Klebsiella pneumoniae,0,ATCC BAA-1705,Green synthesis using Pelargonium sidoides,MBC,0.08,,,13.9,20.3,17.1,spherical,24.0,-30.0,ethanol,,,AgNO3,1.0,85.0,6.5,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d4ra04140b,10.1039/d4ra04140b,195,RSC Advances,Royal Society of Chemistry (RSC),2024,Enhancing the antimicrobial activity of silver nanoparticles against pathogenic bacteria by using <i>Pelargonium sidoides</i> DC extract in microwave assisted green synthesis,True,True,gold,195_d4ra04140b.pdf,1,data/pdfs/pdf_seltox/195_d4ra04140b.pdf,True
1798,Ag,0,Escherichia coli,0,,Green synthesis using Agrimonia eupatoria L.,MIC,156,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1799,Ag,0,Pseudomonas aeruginosa,0,,Green synthesis using Agrimonia eupatoria L.,MIC,156,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1800,Ag,0,Escherichia coli,0,,Green synthesis using Agrimonia eupatoria L.,MIC,312.5,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1801,Ag,0,Salmonella enterica,0,,Green synthesis using Agrimonia eupatoria L.,MIC,312.5,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1802,Ag,0,Salmonella typhimurium,0,,Green synthesis using Agrimonia eupatoria L.,MIC,312.5,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1803,Ag,0,Pseudomonas aeruginosa,0,,Green synthesis using Agrimonia eupatoria L.,MIC,312.5,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1804,Ag,0,Proteus mirabilis,0,,Green synthesis using Agrimonia eupatoria L.,MIC,156,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1805,Ag,0,Klebsiella pneumoniae,0,,Green synthesis using Agrimonia eupatoria L.,MIC,625,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1806,Ag,0,Staphylococcus aureus,0,,Green synthesis using Agrimonia eupatoria L.,MIC,78,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1807,Ag,0,Bacillus subtilis,0,,Green synthesis using Agrimonia eupatoria L.,MIC,625,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1808,Ag,0,Enterococcus faecalis,0,,Green synthesis using Agrimonia eupatoria L.,MIC,312.5,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1809,Ag,0,Staphylococcus aureus,0,,Green synthesis using Agrimonia eupatoria L.,MIC,625,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1810,Ag,0,Bacillus subtilis,0,,Green synthesis using Agrimonia eupatoria L.,MIC,1250,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1811,Ag,0,Bacillus cereus,0,,Green synthesis using Agrimonia eupatoria L.,MIC,625,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1812,Ag,0,Enterococcus faecalis,0,,Green synthesis using Agrimonia eupatoria L.,MIC,39,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1813,Ag,0,Lactobacillus rhamnosus,0,,Green synthesis using Agrimonia eupatoria L.,MIC,625,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1814,Ag,0,Bifidobacterium animalis subsp. lactis,0,,Green synthesis using Agrimonia eupatoria L.,MIC,78,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1815,Ag,0,Escherichia coli,0,,Green synthesis using Agrimonia eupatoria L.,MBC,156,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1816,Ag,0,Pseudomonas aeruginosa,0,,Green synthesis using Agrimonia eupatoria L.,MBC,625,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1817,Ag,0,Escherichia coli,0,,Green synthesis using Agrimonia eupatoria L.,MBC,625,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1818,Ag,0,Salmonella enterica,0,,Green synthesis using Agrimonia eupatoria L.,MBC,625,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1819,Ag,0,Salmonella typhimurium,0,,Green synthesis using Agrimonia eupatoria L.,MBC,625,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1820,Ag,0,Pseudomonas aeruginosa,0,,Green synthesis using Agrimonia eupatoria L.,MBC,625,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1821,Ag,0,Proteus mirabilis,0,,Green synthesis using Agrimonia eupatoria L.,MBC,625,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1822,Ag,0,Klebsiella pneumoniae,0,,Green synthesis using Agrimonia eupatoria L.,MBC,2500,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1823,Ag,0,Staphylococcus aureus,0,,Green synthesis using Agrimonia eupatoria L.,MBC,156,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1824,Ag,0,Bacillus subtilis,0,,Green synthesis using Agrimonia eupatoria L.,MBC,1250,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
1825,Ag,0,Enterococcus faecalis,0,,Green synthesis using Agrimonia eupatoria L.,MBC,1250,,,20.0,50.0,40.0,,24.0,,water,,,AgNO3,5.0,,6.0,https://pubs.rsc.org/en/content/articlelanding/2024/ra/d3ra07819a,10.1039/D3RA07819A,202,RSC Advances,Royal Society of Chemistry (RSC),2024,Biosynthesis and characterization of silver nanoparticles synthesized using extracts ofпїЅAgrimonia eupatoriaпїЅL. andпїЅin vitroпїЅandпїЅin vivoпїЅstudies of potential medicinal applications,True,True,gold,202_d3ra07819a.pdf,1,data/pdfs/pdf_seltox/202_d3ra07819a.pdf,True
