sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
2584,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,3.125,MTS,TetrazoliumSalt,101.11,10.1038/s41598-018-19628-z,81,,10.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
2585,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,6.25,MTS,TetrazoliumSalt,102.23,10.1038/s41598-018-19628-z,81,,10.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
2586,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,12.5,MTS,TetrazoliumSalt,105.38,10.1038/s41598-018-19628-z,81,,10.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
2587,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,25.0,MTS,TetrazoliumSalt,91.466,10.1038/s41598-018-19628-z,81,,10.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
2588,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,50.0,MTS,TetrazoliumSalt,77.922,10.1038/s41598-018-19628-z,81,,10.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
2589,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,100.0,MTS,TetrazoliumSalt,56.215,10.1038/s41598-018-19628-z,81,,10.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
2590,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,3.125,MTS,TetrazoliumSalt,98.33,10.1038/s41598-018-19628-z,81,,30.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
2591,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,6.25,MTS,TetrazoliumSalt,99.629,10.1038/s41598-018-19628-z,81,,30.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
2592,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,12.5,MTS,TetrazoliumSalt,100.0,10.1038/s41598-018-19628-z,81,,30.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
2593,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,25.0,MTS,TetrazoliumSalt,98.887,10.1038/s41598-018-19628-z,81,,30.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
2594,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,50.0,MTS,TetrazoliumSalt,82.56,10.1038/s41598-018-19628-z,81,,30.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
2595,Fe3O4,Sphere,PEG,Commercial,Neutral,,,,H,Human,Ovary,Epithelial,Adult,48,100.0,MTS,TetrazoliumSalt,66.605,10.1038/s41598-018-19628-z,81,,30.0,-0.52,SKOV-3,Scientific Reports,Springer Science and Business Media LLC,2018,"Uptake, distribution, clearance, and toxicity of iron oxide nanoparticles with different sizes and coatings",True,TRUE,gold,81_feng2018.pdf,1,data/pdfs/pdf_cytotox/81_feng2018.pdf,True
3132,CuO,Sphere,,Precipitation,Negative,167.48,-25.41,10000.0,H,Human,Liver,Epithelial,Adult,24,2.0,MTT,TetrazoliumSalt,83.404,10.1371/journal.pone.0069534,98,,22.83,-20.36,HepG2,PLoS ONE,Public Library of Science (PLoS),2013,Copper Oxide Nanoparticles Induced Mitochondria Mediated Apoptosis in Human Hepatocarcinoma Cells,True,TRUE,gold,98_siddiqui2013.pdf,1,data/pdfs/pdf_cytotox/98_siddiqui2013.pdf,True
3133,CuO,Sphere,,Precipitation,Negative,167.48,-25.41,10000.0,H,Human,Liver,Epithelial,Adult,24,5.0,MTT,TetrazoliumSalt,69.094,10.1371/journal.pone.0069534,98,,22.83,-20.36,HepG2,PLoS ONE,Public Library of Science (PLoS),2013,Copper Oxide Nanoparticles Induced Mitochondria Mediated Apoptosis in Human Hepatocarcinoma Cells,True,TRUE,gold,98_siddiqui2013.pdf,1,data/pdfs/pdf_cytotox/98_siddiqui2013.pdf,True
3134,CuO,Sphere,,Precipitation,Negative,167.48,-25.41,10000.0,H,Human,Liver,Epithelial,Adult,24,10.0,MTT,TetrazoliumSalt,51.412,10.1371/journal.pone.0069534,98,,22.83,-20.36,HepG2,PLoS ONE,Public Library of Science (PLoS),2013,Copper Oxide Nanoparticles Induced Mitochondria Mediated Apoptosis in Human Hepatocarcinoma Cells,True,TRUE,gold,98_siddiqui2013.pdf,1,data/pdfs/pdf_cytotox/98_siddiqui2013.pdf,True
3135,CuO,Sphere,,Precipitation,Negative,167.48,-25.41,10000.0,H,Human,Liver,Epithelial,Adult,24,25.0,MTT,TetrazoliumSalt,34.027,10.1371/journal.pone.0069534,98,,22.83,-20.36,HepG2,PLoS ONE,Public Library of Science (PLoS),2013,Copper Oxide Nanoparticles Induced Mitochondria Mediated Apoptosis in Human Hepatocarcinoma Cells,True,TRUE,gold,98_siddiqui2013.pdf,1,data/pdfs/pdf_cytotox/98_siddiqui2013.pdf,True
3136,CuO,Sphere,,Precipitation,Negative,167.48,-25.41,10000.0,H,Human,Liver,Epithelial,Adult,24,50.0,MTT,TetrazoliumSalt,27.935,10.1371/journal.pone.0069534,98,,22.83,-20.36,HepG2,PLoS ONE,Public Library of Science (PLoS),2013,Copper Oxide Nanoparticles Induced Mitochondria Mediated Apoptosis in Human Hepatocarcinoma Cells,True,TRUE,gold,98_siddiqui2013.pdf,1,data/pdfs/pdf_cytotox/98_siddiqui2013.pdf,True
3137,CuO,Sphere,,Precipitation,Negative,167.48,-25.41,10000.0,H,Human,Liver,Epithelial,Adult,24,2.0,NRU,NeutralRed,81.395,10.1371/journal.pone.0069534,98,,22.83,-20.36,HepG2,PLoS ONE,Public Library of Science (PLoS),2013,Copper Oxide Nanoparticles Induced Mitochondria Mediated Apoptosis in Human Hepatocarcinoma Cells,True,TRUE,gold,98_siddiqui2013.pdf,1,data/pdfs/pdf_cytotox/98_siddiqui2013.pdf,True
3138,CuO,Sphere,,Precipitation,Negative,167.48,-25.41,10000.0,H,Human,Liver,Epithelial,Adult,24,5.0,NRU,NeutralRed,66.202,10.1371/journal.pone.0069534,98,,22.83,-20.36,HepG2,PLoS ONE,Public Library of Science (PLoS),2013,Copper Oxide Nanoparticles Induced Mitochondria Mediated Apoptosis in Human Hepatocarcinoma Cells,True,TRUE,gold,98_siddiqui2013.pdf,1,data/pdfs/pdf_cytotox/98_siddiqui2013.pdf,True
3139,CuO,Sphere,,Precipitation,Negative,167.48,-25.41,10000.0,H,Human,Liver,Epithelial,Adult,24,10.0,NRU,NeutralRed,51.163,10.1371/journal.pone.0069534,98,,22.83,-20.36,HepG2,PLoS ONE,Public Library of Science (PLoS),2013,Copper Oxide Nanoparticles Induced Mitochondria Mediated Apoptosis in Human Hepatocarcinoma Cells,True,TRUE,gold,98_siddiqui2013.pdf,1,data/pdfs/pdf_cytotox/98_siddiqui2013.pdf,True
3140,CuO,Sphere,,Precipitation,Negative,167.48,-25.41,10000.0,H,Human,Liver,Epithelial,Adult,24,25.0,NRU,NeutralRed,40.155,10.1371/journal.pone.0069534,98,,22.83,-20.36,HepG2,PLoS ONE,Public Library of Science (PLoS),2013,Copper Oxide Nanoparticles Induced Mitochondria Mediated Apoptosis in Human Hepatocarcinoma Cells,True,TRUE,gold,98_siddiqui2013.pdf,1,data/pdfs/pdf_cytotox/98_siddiqui2013.pdf,True
3141,CuO,Sphere,,Precipitation,Negative,167.48,-25.41,10000.0,H,Human,Liver,Epithelial,Adult,24,50.0,NRU,NeutralRed,33.333,10.1371/journal.pone.0069534,98,,22.83,-20.36,HepG2,PLoS ONE,Public Library of Science (PLoS),2013,Copper Oxide Nanoparticles Induced Mitochondria Mediated Apoptosis in Human Hepatocarcinoma Cells,True,TRUE,gold,98_siddiqui2013.pdf,1,data/pdfs/pdf_cytotox/98_siddiqui2013.pdf,True
3337,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,5.0,WST-1,,98.923,10.1371/journal.pone.0065756,106,,21.0,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3338,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,25.0,WST-1,,97.981,10.1371/journal.pone.0065756,106,,21.0,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3339,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,50.0,WST-1,,95.155,10.1371/journal.pone.0065756,106,,21.0,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3340,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,75.0,WST-1,,94.886,10.1371/journal.pone.0065756,106,,21.0,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3341,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,100.0,WST-1,,93.809,10.1371/journal.pone.0065756,106,,21.0,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3342,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,5.0,WST-1,,97.981,10.1371/journal.pone.0065756,106,,24.6,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3343,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,25.0,WST-1,,91.117,10.1371/journal.pone.0065756,106,,24.6,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3344,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,50.0,WST-1,,76.312,10.1371/journal.pone.0065756,106,,24.6,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3345,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,75.0,WST-1,,59.758,10.1371/journal.pone.0065756,106,,24.6,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3346,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,100.0,WST-1,,44.684,10.1371/journal.pone.0065756,106,,24.6,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3347,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,5.0,WST-1,,98.654,10.1371/journal.pone.0065756,106,,27.3,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3348,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,25.0,WST-1,,96.904,10.1371/journal.pone.0065756,106,,27.3,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3349,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,50.0,WST-1,,84.253,10.1371/journal.pone.0065756,106,,27.3,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3350,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,75.0,WST-1,,68.775,10.1371/journal.pone.0065756,106,,27.3,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3351,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24,100.0,WST-1,,66.622,10.1371/journal.pone.0065756,106,,27.3,,RAW264.7,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3352,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,5.0,WST-1,,99.038,10.1371/journal.pone.0065756,106,,21.0,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3353,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,25.0,WST-1,,95.879,10.1371/journal.pone.0065756,106,,21.0,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3354,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,50.0,WST-1,,94.918,10.1371/journal.pone.0065756,106,,21.0,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3355,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,75.0,WST-1,,94.918,10.1371/journal.pone.0065756,106,,21.0,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3356,C,Sphere,,Commercial,,,,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,100.0,WST-1,,93.819,10.1371/journal.pone.0065756,106,,21.0,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3357,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,5.0,WST-1,,95.604,10.1371/journal.pone.0065756,106,,24.6,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3358,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,25.0,WST-1,,90.385,10.1371/journal.pone.0065756,106,,24.6,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3359,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,50.0,WST-1,,79.808,10.1371/journal.pone.0065756,106,,24.6,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3360,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,75.0,WST-1,,59.753,10.1371/journal.pone.0065756,106,,24.6,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3361,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,,-20.2,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,100.0,WST-1,,55.632,10.1371/journal.pone.0065756,106,,24.6,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3362,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,5.0,WST-1,,96.566,10.1371/journal.pone.0065756,106,,27.3,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3363,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,25.0,WST-1,,91.484,10.1371/journal.pone.0065756,106,,27.3,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3364,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,50.0,WST-1,,84.615,10.1371/journal.pone.0065756,106,,27.3,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3365,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,75.0,WST-1,,79.808,10.1371/journal.pone.0065756,106,,27.3,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3366,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,,-35.6,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,24,100.0,WST-1,,62.637,10.1371/journal.pone.0065756,106,,27.3,,Macrophages,PLoS ONE,Public Library of Science (PLoS),2013,Modulation of Apoptotic Pathways of Macrophages by Surface-Functionalized Multi-Walled Carbon Nanotubes,True,TRUE,gold,106_jiang2013.pdf,1,data/pdfs/pdf_cytotox/106_jiang2013.pdf,True
3430,C,Nanotube,,Commercial,Neutral,,,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,24,2.0,CCK-8,TetrazoliumSalt,97.09,10.1186/s12951-017-0318-x,109,,17.6,0.9,HUVEC,Journal of Nanobiotechnology,Springer Science and Business Media LLC,2017,The adverse vascular effects of multi-walled carbon nanotubes (MWCNTs) to human vein endothelial cells (HUVECs) in vitro: role of length of MWCNTs,True,TRUE,gold,109_long2017.pdf,1,data/pdfs/pdf_cytotox/109_long2017.pdf,True
3431,C,Nanotube,,Commercial,Neutral,,,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,24,4.0,CCK-8,TetrazoliumSalt,95.865,10.1186/s12951-017-0318-x,109,,17.6,0.9,HUVEC,Journal of Nanobiotechnology,Springer Science and Business Media LLC,2017,The adverse vascular effects of multi-walled carbon nanotubes (MWCNTs) to human vein endothelial cells (HUVECs) in vitro: role of length of MWCNTs,True,TRUE,gold,109_long2017.pdf,1,data/pdfs/pdf_cytotox/109_long2017.pdf,True
3432,C,Nanotube,,Commercial,Neutral,,,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,24,8.0,CCK-8,TetrazoliumSalt,92.496,10.1186/s12951-017-0318-x,109,,17.6,0.9,HUVEC,Journal of Nanobiotechnology,Springer Science and Business Media LLC,2017,The adverse vascular effects of multi-walled carbon nanotubes (MWCNTs) to human vein endothelial cells (HUVECs) in vitro: role of length of MWCNTs,True,TRUE,gold,109_long2017.pdf,1,data/pdfs/pdf_cytotox/109_long2017.pdf,True
3433,C,Nanotube,,Commercial,Neutral,,,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,24,16.0,CCK-8,TetrazoliumSalt,90.812,10.1186/s12951-017-0318-x,109,,17.6,0.9,HUVEC,Journal of Nanobiotechnology,Springer Science and Business Media LLC,2017,The adverse vascular effects of multi-walled carbon nanotubes (MWCNTs) to human vein endothelial cells (HUVECs) in vitro: role of length of MWCNTs,True,TRUE,gold,109_long2017.pdf,1,data/pdfs/pdf_cytotox/109_long2017.pdf,True
3434,C,Nanotube,,Commercial,Neutral,,,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,24,32.0,CCK-8,TetrazoliumSalt,85.452,10.1186/s12951-017-0318-x,109,,17.6,0.9,HUVEC,Journal of Nanobiotechnology,Springer Science and Business Media LLC,2017,The adverse vascular effects of multi-walled carbon nanotubes (MWCNTs) to human vein endothelial cells (HUVECs) in vitro: role of length of MWCNTs,True,TRUE,gold,109_long2017.pdf,1,data/pdfs/pdf_cytotox/109_long2017.pdf,True
